"LOCUS" "LG_F" "POS_F" "LG_M" "POS_M"
"397" "dDocent_Contig_24719" 21 11.8573504405477 21 3.29243404198143
"398" "dDocent_Contig_35078" 2 11.8833214699245 1 49.7975354449717
"399" "dDocent_Contig_12908" 15 11.9058995482895 NA NA
"400" "dDocent_Contig_34420" 10 11.9092646085743 8 45.6172928300283
"401" "dDocent_Contig_36702" 8 12.0786616454054 18 43.0134167654093
"402" "dDocent_Contig_15093" 22 12.3258034861104 NA NA
"403" "dDocent_Contig_42303" 22 12.3258035861104 24 1.00000002822922e-07
"404" "dDocent_Contig_221276" 17 12.4961939039647 NA NA
"405" "dDocent_Contig_266305" 1 12.5044326927343 2 46.9493620940782
"406" "dDocent_Contig_16591" 2 12.5591034162045 NA NA
"407" "dDocent_Contig_38050" 2 12.5591035162045 NA NA
"408" "dDocent_Contig_194800" 5 12.5624463439873 NA NA
"409" "dDocent_Contig_106718" 5 12.5624464439873 17 92.3997812121623
"410" "dDocent_Contig_107441" 8 12.7543832780403 18 44.4264822831249
"411" "dDocent_Contig_19091" 8 12.7543833780403 NA NA
"412" "dDocent_Contig_189819" 8 12.7543833780403 NA NA
"413" "dDocent_Contig_17973" 8 12.7543834780403 18 43.6846040802258
"414" "dDocent_Contig_46535" 18 12.8571803565224 14 9.45967791536697
"415" "dDocent_Contig_26725" 12 12.9380461497673 NA NA
"416" "dDocent_Contig_112900" 17 13.1711970204666 NA NA
"417" "dDocent_Contig_212866" 23 13.173895565598 NA NA
"418" "dDocent_Contig_110552" 5 13.2357873290183 NA NA
"419" "dDocent_Contig_159288" 15 13.2629151830003 NA NA
"420" "dDocent_Contig_20095" 10 13.2704199182195 NA NA
"421" "dDocent_Contig_8412" 10 13.2704200182195 8 45.6172929300283
"422" "dDocent_Contig_38972" 10 13.2704201182195 8 45.6172924300283
"423" "dDocent_Contig_3011" 9 13.5419196474535 7 61.035780975801
"424" "dDocent_Contig_117120" 9 13.5419197474535 NA NA
"425" "dDocent_Contig_356077" 9 13.5419198474536 7 61.0357799758009
"426" "dDocent_Contig_8173" 8 13.5816046948236 18 45.1683501032996
"427" "dDocent_Contig_4275" 3 13.590753095811 NA NA
"428" "dDocent_Contig_62766" 12 13.6130443759788 3 1.26133271391274
"429" "dDocent_Contig_77196" 12 13.6130444759788 NA NA
"430" "dDocent_Contig_41980" 11 13.6250009867975 NA NA
"431" "dDocent_Contig_28801" 1 13.8646353932613 NA NA
"432" "dDocent_Contig_88462" 21 13.9136080433061 NA NA
"433" "dDocent_Contig_1519" 4 14.1161969949254 12 0.571050984856325
"434" "dDocent_Contig_93311" 4 14.1161970949254 12 0.571051084856328
"435" "dDocent_Contig_3424" 18 14.2175078097558 NA NA
"436" "dDocent_Contig_6955" 18 14.2175079097558 14 9.45967781536696
"437" "dDocent_Contig_294967" 18 14.2175080097558 NA NA
"438" "dDocent_Contig_126644" 3 14.2595811050336 4 0.571051080555831
"439" "dDocent_Contig_155405" 12 14.2886378362476 NA NA
"440" "dDocent_Contig_46447" 1 14.539632112974 2 46.9493614940781
"441" "dDocent_Contig_1897" 1 14.539632212974 2 46.9493613940781
"442" "dDocent_Contig_235069" 21 14.5879727558019 21 3.29243454198144
"443" "dDocent_Contig_149826" 17 14.5995099497469 10 4.62585993115224
"444" "dDocent_Contig_392195" 13 14.8464543131833 9 22.8101100507487
"445" "dDocent_Contig_904" 13 14.8464544131833 9 22.8101097507487
"446" "dDocent_Contig_41324" 3 14.9332052997902 4 0.571051380555839
"447" "dDocent_Contig_123370" 8 15.0978327731104 18 46.5198533965163
"448" "dDocent_Contig_184405" 21 15.2637247300345 21 3.29243474198145
"449" "dDocent_Contig_5926" 21 15.2637248300345 21 3.29243414198143
"450" "dDocent_Contig_13237" 21 15.2637249300345 NA NA
"451" "dDocent_Contig_23402" 21 15.2637250300345 21 3.29243434198143
"452" "dDocent_Contig_212784" 21 15.2637251300345 NA NA
"453" "dDocent_Contig_240497" 2 15.3193582505197 1 49.7975353449716
"454" "dDocent_Contig_85814" 2 15.3193583505197 NA NA
"455" "dDocent_Contig_12291" 10 15.3256997412498 8 45.6172923300283
"456" "dDocent_Contig_28111" 10 15.3256998412498 8 45.6172930300283
"457" "dDocent_Contig_92557" 17 15.340218007822 10 2.58322097861532
"458" "dDocent_Contig_1694" 17 15.340218107822 NA NA
"459" "dDocent_Contig_677" 12 15.6512345512144 NA NA
"460" "dDocent_Contig_30404" 8 15.7721856628769 18 46.5198535965163
"461" "dDocent_Contig_125950" 2 15.9959385669775 NA NA
"462" "dDocent_Contig_151637" 12 16.3588354409405 3 4.55502609442077
"463" "dDocent_Contig_111455" 1 16.5963795683967 2 46.9493626940782
"464" "dDocent_Contig_11546" 24 16.6470931450865 22 0
"465" "dDocent_Contig_5320" 2 16.6720078649321 1 49.7975353449716
"466" "dDocent_Contig_73723" 2 16.6720078649321 1 49.7975352449716
"467" "dDocent_Contig_41257" 2 16.6720079649321 NA NA
"468" "dDocent_Contig_6640" 5 16.8836675789241 17 91.088096672338
"469" "dDocent_Contig_127143" 13 16.9028674437901 9 22.8101098507487
"470" "dDocent_Contig_61954" 18 16.9793461251518 14 5.28635919470691
"471" "dDocent_Contig_127468" 12 17.0677274956209 NA NA
"472" "dDocent_Contig_150600" 12 17.0677275956209 NA NA
"473" "dDocent_Contig_18050" 8 17.1336540704824 18 47.1910050260424
"474" "dDocent_Contig_140685" 8 17.1336541704824 18 47.1910049260424
"475" "dDocent_Contig_306330" 8 17.1336542704824 18 47.1910051260424
"476" "dDocent_Contig_55735" 8 17.1336543704824 NA NA
"477" "dDocent_Contig_263524" 8 17.1336544704824 NA NA
"478" "dDocent_Contig_145934" 22 17.261504987948 24 5.0000001411461e-07
"479" "dDocent_Contig_21007" 15 17.3445688568509 NA NA
"480" "dDocent_Contig_119334" 17 17.3971739068475 NA NA
"481" "dDocent_Contig_192508" 18 17.6530263973692 14 4.61844503572631
"482" "dDocent_Contig_290733" 3 17.6955592263083 NA NA
"483" "dDocent_Contig_36898" 3 17.6955593263083 NA NA
"484" "dDocent_Contig_78080" 5 17.7167096323983 17 91.088096472338
"485" "dDocent_Contig_9761" 8 17.8093449987309 18 47.1910047260424
"486" "dDocent_Contig_346936" 16 17.8162972660398 13 2.61240410646925
"487" "dDocent_Contig_2393" 1 17.9563462200059 2 48.2608988320056
"488" "dDocent_Contig_53620" 17 18.071572502666 10 1.91335451237915
"489" "dDocent_Contig_26839" 13 18.2627019542531 NA NA
"490" "dDocent_Contig_21002" 5 18.3894570485733 17 93.0638548078844
"491" "dDocent_Contig_256757" 9 18.4749319736144 NA NA
"492" "dDocent_Contig_13302" 18 18.4802063817849 NA NA
"493" "dDocent_Contig_204278" 16 18.4806334001007 NA NA
"494" "dDocent_Contig_6864" 8 18.4850355315807 18 47.1910048260424
"495" "dDocent_Contig_15664" 8 18.4850356315807 18 47.1910046260423
"496" "dDocent_Contig_117913" 8 18.4850357315807 18 47.1910052260424
"497" "dDocent_Contig_80114" 8 18.4850358315807 18 47.8621562424671
"498" "dDocent_Contig_52542" 8 18.4850359315807 18 47.8621563424671
"499" "dDocent_Contig_267577" 21 18.7410269182602 21 3.29243484198145
"500" "dDocent_Contig_9213" 17 18.7452904825496 10 1.91335421237914
"501" "dDocent_Contig_60490" 21 18.7668883748668 21 3.29243464198144
"502" "dDocent_Contig_14431" 2 19.4339525542217 NA NA
"503" "dDocent_Contig_23775" 3 19.7492905555035 4 0.571050980555828
"504" "dDocent_Contig_26636" 2 20.1041843387712 1 52.4823558142473
"505" "dDocent_Contig_24115" 13 20.318877020885 9 22.0684853437742
"506" "dDocent_Contig_384346" 20 20.4682008216184 NA NA
"507" "dDocent_Contig_651" 1 20.7177213399493 2 46.9493628940782
"508" "dDocent_Contig_143482" 1 20.7177214399493 2 48.2608989320056
"509" "dDocent_Contig_28891" 8 21.2444912788979 18 47.8621566424671
"510" "dDocent_Contig_238170" 8 21.2444913788979 18 47.8621566424671
"511" "dDocent_Contig_18089" 12 21.2666536124423 3 3.24348953442055
"512" "dDocent_Contig_197508" 12 21.2666537124423 3 4.55502579442076
"513" "dDocent_Contig_72913" 12 21.2666538124423 3 4.55502569442075
"514" "dDocent_Contig_27384" 22 21.4640701117662 24 0
"515" "dDocent_Contig_233200" 17 21.507586415046 10 1.91335431237914
"516" "dDocent_Contig_39037" 5 21.8687749567289 NA NA
"517" "dDocent_Contig_66601" 8 21.9152637734637 NA NA
"518" "dDocent_Contig_173653" 16 21.9588360330677 13 2.61240420646925
"519" "dDocent_Contig_52391" 18 21.9823489558835 14 3.94750711271108
"520" "dDocent_Contig_57444" 1 22.0783505352589 NA NA
"521" "dDocent_Contig_7795" 1 22.0783506352589 2 47.6051309129803
"522" "dDocent_Contig_52004" 13 22.373619450732 9 24.1615446765704
"523" "dDocent_Contig_299049" 10 22.5397836541467 8 45.6172922300283
"524" "dDocent_Contig_6814" 5 22.7223590817299 17 91.088097372338
"525" "dDocent_Contig_364917" 4 22.7230610783149 NA NA
"526" "dDocent_Contig_154408" 1 22.7540399788692 NA NA
"527" "dDocent_Contig_134963" 23 23.2018049171833 16 1.2422028993761
"528" "dDocent_Contig_463" 1 23.4297357779103 2 46.9493621940782
"529" "dDocent_Contig_144234" 5 23.875227310668 17 96.3640168491674
"530" "dDocent_Contig_154959" 24 23.8853655873905 22 1.26984867696774
"531" "dDocent_Contig_1531" 10 23.8951981119366 NA NA
"532" "dDocent_Contig_141395" 3 23.9499791220226 NA NA
"533" "dDocent_Contig_297877" 3 23.9499792220226 NA NA
"534" "dDocent_Contig_2202" 12 24.0284611167707 3 4.55502519442074
"535" "dDocent_Contig_97115" 1 24.104740589433 2 48.2608990320056
"536" "dDocent_Contig_44673" 9 24.1646867572627 7 61.0357792758009
"537" "dDocent_Contig_23998" 22 24.2238003393506 24 4.00000011291688e-07
"538" "dDocent_Contig_122239" 17 24.2701465256669 10 1.91335471237915
"539" "dDocent_Contig_39281" 2 24.3089499730731 NA NA
"540" "dDocent_Contig_150190" 23 24.3754862127148 16 1.24220259937609
"541" "dDocent_Contig_47760" 23 24.3754863127148 16 1.24220269937609
"542" "dDocent_Contig_364388" 6 24.3992426166631 6 66.5248088105738
"543" "dDocent_Contig_17862" 12 24.7023095089458 3 3.24348903442054
"544" "dDocent_Contig_2691" 16 24.7160078013492 13 2.61240440646926
"545" "dDocent_Contig_35519" 11 24.8843873227889 NA NA
"546" "dDocent_Contig_20000" 17 24.9441133233202 10 1.24220269595887
"547" "dDocent_Contig_95748" 17 24.9441134233202 10 1.24220259595887
"548" "dDocent_Contig_3529" 17 24.9441135233202 10 1.24220319595889
"549" "dDocent_Contig_18330" 13 25.1340800451715 9 21.3268606367845
"550" "dDocent_Contig_13627" 10 25.2554804515867 8 45.6172933300283
"551" "dDocent_Contig_25493" 12 25.3760279538655 3 4.55502619442077
"552" "dDocent_Contig_164687" 1 25.4660826702001 2 46.9493629940782
"553" "dDocent_Contig_65968" 1 25.4660827702001 2 48.2608991320056
"554" "dDocent_Contig_228023" 1 25.4660828702001 2 46.9493623940782
"555" "dDocent_Contig_162769" 6 25.8053163658665 NA NA
"556" "dDocent_Contig_1974" 5 26.2291111907895 17 91.088097372338
"557" "dDocent_Contig_78485" 17 26.3054554571026 NA NA
"558" "dDocent_Contig_238787" 2 26.3638022720731 1 52.4823557142473
"559" "dDocent_Contig_21053" 4 26.7576398791331 NA NA
"560" "dDocent_Contig_8641" 5 26.9021196662251 NA NA
"561" "dDocent_Contig_256695" 5 26.9021197662251 17 91.088097272338
"562" "dDocent_Contig_66602" 17 26.973874711988 10 1.24220309595888
"563" "dDocent_Contig_57388" 2 27.1032345831073 NA NA
"564" "dDocent_Contig_31252" 18 27.1908985066126 14 2.59440524199942
"565" "dDocent_Contig_12343" 1 27.5224191125332 NA NA
"566" "dDocent_Contig_2268" 1 27.5224192125332 2 46.9493627940782
"567" "dDocent_Contig_109848" 5 27.5771815702348 17 92.3997812121623
"568" "dDocent_Contig_259416" 8 27.600772282139 18 47.8621565424671
"569" "dDocent_Contig_349127" 8 27.600772382139 NA NA
"570" "dDocent_Contig_36882" 8 27.600772382139 NA NA
"571" "dDocent_Contig_3156" 8 27.600772482139 18 47.8621569424672
"572" "dDocent_Contig_46923" 10 28.0173830565119 NA NA
"573" "dDocent_Contig_18354" 10 28.0173831565119 8 45.6172926300283
"574" "dDocent_Contig_216824" 10 28.0173832565119 NA NA
"575" "dDocent_Contig_109867" 4 28.1159459430259 12 0.571050884856322
"576" "dDocent_Contig_64895" 4 28.1159460430259 NA NA
"577" "dDocent_Contig_85212" 4 28.1159460430259 NA NA
"578" "dDocent_Contig_100755" 12 28.1381465693874 NA NA
"579" "dDocent_Contig_16244" 13 28.2315661692705 9 25.5666995151511
"580" "dDocent_Contig_17667" 2 28.5313152847408 1 51.8109898898589
"581" "dDocent_Contig_68790" 4 28.7899125726113 12 1.91335431807466
"582" "dDocent_Contig_319646" 1 28.8821991056253 NA NA
"583" "dDocent_Contig_2275" 1 28.8821992056253 2 46.9493606940781
"584" "dDocent_Contig_78605" 5 28.9385244833578 17 91.7439420120177
"585" "dDocent_Contig_133863" 5 28.9385245833578 17 92.3997812121623
"586" "dDocent_Contig_58646" 5 28.9385246833578 NA NA
"587" "dDocent_Contig_54764" 8 28.9623106058417 18 47.8621568424672
"588" "dDocent_Contig_306535" 22 29.1606067921279 24 1.00000002822922e-07
"589" "dDocent_Contig_97542" 22 29.1606068921279 24 2.00000005645844e-07
"590" "dDocent_Contig_4651" 2 29.2062470712237 1 51.8109897898589
"591" "dDocent_Contig_6648" 2 29.2062471712237 1 50.4686867613832
"592" "dDocent_Contig_31792" 13 29.2280715128062 NA NA
"593" "dDocent_Contig_48005" 13 29.2280716128062 9 21.3268604367845
"594" "dDocent_Contig_63085" 3 29.3643449599275 4 0.571050880555825
"595" "dDocent_Contig_38328" 1 29.5578884342775 NA NA
"596" "dDocent_Contig_362678" 8 29.629507091228 NA NA
"597" "dDocent_Contig_5023" 8 29.6295084857359 NA NA
"598" "dDocent_Contig_20289" 16 29.6559747843748 13 2.61240400646925
"599" "dDocent_Contig_8534" 2 29.8799180089584 1 50.4686868613832
"600" "dDocent_Contig_4312" 20 30.0505516582308 5 51.5162167200237
"601" "dDocent_Contig_19422" 20 30.0505517582308 5 51.5162163200237
"602" "dDocent_Contig_37660" 1 30.2321934636269 NA NA
"603" "dDocent_Contig_35972" 12 30.5452999798616 3 3.24348893442054
"604" "dDocent_Contig_101801" 20 30.7199791454833 5 51.5162162200237
"605" "dDocent_Contig_44102" 10 30.778225158021 NA NA
"606" "dDocent_Contig_13127" 15 30.9682012991869 NA NA
"607" "dDocent_Contig_312269" 5 30.9926621595203 17 91.088097172338
"608" "dDocent_Contig_7203" 11 31.1816401377341 NA NA
"609" "dDocent_Contig_79351" 6 31.4942186778403 NA NA
"610" "dDocent_Contig_8255" 4 31.5540824742422 12 0.571051384856336
"611" "dDocent_Contig_74020" 10 32.1374445738202 NA NA
"612" "dDocent_Contig_5748" 10 32.1374446738202 8 44.9461061991732
"613" "dDocent_Contig_23830" 4 32.2276740303684 NA NA
"614" "dDocent_Contig_66871" 1 32.2887304923828 NA NA
"615" "dDocent_Contig_370902" 1 32.2887305923828 2 46.9493619940782
"616" "dDocent_Contig_87617" 1 32.2887306923828 2 46.9493612940781
"617" "dDocent_Contig_10551" 3 32.3757173890002 4 0.571051280555837
"618" "dDocent_Contig_15531" 3 32.3757174890002 NA NA
"619" "dDocent_Contig_99681" 3 32.3757174890002 4 0.571051280555837
"620" "dDocent_Contig_12382" 11 32.6754959972086 NA NA
"621" "dDocent_Contig_6448" 11 32.6754960972086 19 58.8998153370169
"622" "dDocent_Contig_3021" 11 32.6754961972086 19 58.8998154370169
"623" "dDocent_Contig_44316" 11 32.6754962972086 19 58.1807469346558
"624" "dDocent_Contig_12642" 13 32.7040062597366 NA NA
"625" "dDocent_Contig_12674" 4 32.9033638907227 NA NA
"626" "dDocent_Contig_4626" 4 32.9033639907227 12 0.571051584856342
"627" "dDocent_Contig_248731" 12 32.9523317649926 3 3.24348933442055
"628" "dDocent_Contig_112244" 12 32.9523318649926 3 4.55502579442076
"629" "dDocent_Contig_68388" 1 32.9644167483312 NA NA
"630" "dDocent_Contig_15840" 1 32.9644168483312 NA NA
"631" "dDocent_Contig_307898" 2 33.3594836668466 NA NA
"632" "dDocent_Contig_70596" 6 33.5463553332934 6 65.853657394149
"633" "dDocent_Contig_309855" 11 33.5585555967248 19 58.8998151370169
"634" "dDocent_Contig_118320" 4 33.5790538610343 NA NA
"635" "dDocent_Contig_34680" 1 33.6726715518627 NA NA
"636" "dDocent_Contig_4058" 3 33.7370576523079 4 1.24220390151087
"637" "dDocent_Contig_7440" 18 33.9993708109954 14 0.571050982969411
"638" "dDocent_Contig_29636" 13 34.0628790687135 9 21.3268608367845
"639" "dDocent_Contig_200921" 12 34.0660568723674 3 0
"640" "dDocent_Contig_10181" 17 34.1961478928157 10 0.571051079547674
"641" "dDocent_Contig_48611" 4 34.2511985741205 12 1.91335421807466
"642" "dDocent_Contig_108676" 24 34.2836140528629 NA NA
"643" "dDocent_Contig_6914" 1 34.3808630866303 NA NA
"644" "dDocent_Contig_35436" 1 34.3808631866303 2 46.9493610940781
"645" "dDocent_Contig_24362" 3 34.4121253375243 4 1.24220360151086
"646" "dDocent_Contig_189277" 21 34.4368827496449 21 5.36956321379714
"647" "dDocent_Contig_377556" 21 34.4368828496449 21 5.36956331379714
"648" "dDocent_Contig_343391" 16 34.5933887832913 NA NA
"649" "dDocent_Contig_136154" 16 34.5933888832913 NA NA
"650" "dDocent_Contig_78385" 18 34.6696436029433 14 1.24220349929799
"651" "dDocent_Contig_10459" 13 34.7381042588496 9 21.3268609367845
"652" "dDocent_Contig_171172" 17 34.8641968870731 NA NA
"653" "dDocent_Contig_68045" 6 34.9072679404444 6 65.853657794149
"654" "dDocent_Contig_81426" 3 35.0878774378073 4 1.24220250151083
"655" "dDocent_Contig_8188" 3 35.0878775378073 4 1.24220410151088
"656" "dDocent_Contig_62299" 3 35.0878776378073 4 1.24220290151084
"657" "dDocent_Contig_54748" 5 35.1984838629921 NA NA
"658" "dDocent_Contig_6127" 5 35.1984838629921 17 91.088096772338
"659" "dDocent_Contig_7246" 18 35.3454546524937 14 1.24220299929797
"660" "dDocent_Contig_196966" 18 35.3454547524937 NA NA
"661" "dDocent_Contig_7065" 13 35.4118559808515 9 4.74044460458987
"662" "dDocent_Contig_45214" 9 35.4469054492861 7 61.0357798758009
"663" "dDocent_Contig_224101" 11 35.5650268992542 NA NA
"664" "dDocent_Contig_4137" 6 35.5825517190903 6 65.853657094149
"665" "dDocent_Contig_258505" 6 35.5825518190903 6 65.853657294149
"666" "dDocent_Contig_49867" 1 35.7415548303629 NA NA
"667" "dDocent_Contig_32216" 1 35.741554930363 2 46.9493608940781
"668" "dDocent_Contig_198003" 19 35.7641673490837 23 56.6190306421746
"669" "dDocent_Contig_22046" 5 35.8706168975254 17 91.088096872338
"670" "dDocent_Contig_11845" 5 35.8706169975254 17 90.416945199295
"671" "dDocent_Contig_34593" 5 35.8706170975254 17 94.4074773676178
"672" "dDocent_Contig_40683" 5 35.8706171975254 17 91.088096772338
"673" "dDocent_Contig_15560" 2 36.1200401186901 1 50.4686869613832
"674" "dDocent_Contig_180392" 2 36.1200402186901 1 50.4686870613832
"675" "dDocent_Contig_120706" 19 36.7351839944152 23 59.2107164654187
"676" "dDocent_Contig_39098" 9 36.801358853637 7 61.035780675801
"677" "dDocent_Contig_20038" 17 36.9221911889282 NA NA
"678" "dDocent_Contig_34526" 6 36.9418952389408 6 65.853657194149
"679" "dDocent_Contig_4956" 11 37.087784594702 NA NA
"680" "dDocent_Contig_5435" 5 37.2315002214061 NA NA
"681" "dDocent_Contig_25110" 5 37.2315003214061 17 90.416945299295
"682" "dDocent_Contig_52532" 16 37.353910856349 13 3.28355622743786
"683" "dDocent_Contig_313587" 8 37.5648050009755 18 48.4469990240794
"684" "dDocent_Contig_49203" 17 37.5948553482536 10 0.571051579547688
"685" "dDocent_Contig_16131" 15 37.6215219644498 20 1.94100060163752
"686" "dDocent_Contig_276086" 11 37.7626247273668 NA NA
"687" "dDocent_Contig_359111" 3 37.8494229075291 NA NA
"688" "dDocent_Contig_4863" 5 37.907407024861 NA NA
"689" "dDocent_Contig_2634" 20 37.9418018889891 5 51.5162171200237
"690" "dDocent_Contig_99432" 22 37.9440849948501 24 1.35149641476728
"691" "dDocent_Contig_12928" 22 37.9440850948501 NA NA
"692" "dDocent_Contig_372229" 9 38.163964631941 7 61.0357799758009
"693" "dDocent_Contig_33609" 9 38.163964731941 7 61.0357794758009
"694" "dDocent_Contig_234065" 11 38.4383204648855 NA NA
"695" "dDocent_Contig_13821" 4 38.4533358416669 12 2.58450543032035
"696" "dDocent_Contig_50498" 4 38.4533359416669 12 2.58450563032035
"697" "dDocent_Contig_15153" 1 38.5009496145635 2 46.9493621940782
"698" "dDocent_Contig_139532" 3 38.5230118617541 4 1.24220330151086
"699" "dDocent_Contig_191599" 3 38.5230119617541 4 1.24220260151084
"700" "dDocent_Contig_8799" 3 38.5230120617541 4 1.24220380151087
"701" "dDocent_Contig_1288" 3 38.5230121617541 4 1.24220340151086
"702" "dDocent_Contig_20367" 3 38.5230122617541 NA NA
"703" "dDocent_Contig_70783" 3 38.5230123617541 4 1.24220270151084
"704" "dDocent_Contig_5715" 3 38.5230124617541 4 1.24220350151086
"705" "dDocent_Contig_20760" 3 38.5230125617541 4 1.24220310151085
"706" "dDocent_Contig_25488" 15 38.5547281363306 20 1.94100070163753
"707" "dDocent_Contig_392339" 5 38.6161602052085 NA NA
"708" "dDocent_Contig_24293" 22 38.6191173348738 24 1.35149631476728
"709" "dDocent_Contig_5904" 18 38.8206704704497 14 1.24220339929798
"710" "dDocent_Contig_25395" 2 38.8768276216841 1 51.1398380778129
"711" "dDocent_Contig_89" 13 38.8907350628808 9 4.74044470458987
"712" "dDocent_Contig_126525" 11 39.1140726627989 NA NA
"713" "dDocent_Contig_93991" 11 39.1140727627989 19 56.1079777489807
"714" "dDocent_Contig_79517" 4 39.1615199695992 NA NA
"715" "dDocent_Contig_9019" 3 39.1973114572279 4 1.24220370151087
"716" "dDocent_Contig_48956" 5 39.3248733234296 17 89.7457026364041
"717" "dDocent_Contig_15342" 5 39.3248734234296 NA NA
"718" "dDocent_Contig_20783" 16 39.4087145875844 13 3.28355562743784
"719" "dDocent_Contig_219937" 16 39.4087146875844 13 3.28355642743787
"720" "dDocent_Contig_32831" 11 39.7898256383206 NA NA
"721" "dDocent_Contig_1177" 4 39.8661941959589 12 2.58450563032035
"722" "dDocent_Contig_5465" 17 39.8945471095342 10 0.571050879547668
"723" "dDocent_Contig_9859" 15 39.9005215661355 20 2.61215182256218
"724" "dDocent_Contig_57275" 5 39.9902134785434 17 89.7457025364041
"725" "dDocent_Contig_27419" 20 40.1732836253252 5 49.5027926663094
"726" "dDocent_Contig_2650" 16 40.2066363064893 NA NA
"727" "dDocent_Contig_84423" 11 40.4655167096803 19 56.7644472764029
"728" "dDocent_Contig_15619" 11 40.4655168096803 NA NA
"729" "dDocent_Contig_24394" 11 40.4655169096803 NA NA
"730" "dDocent_Contig_13818" 22 40.6759446328211 NA NA
"731" "dDocent_Contig_65792" 22 40.6759447328212 24 2.69386925983197
"732" "dDocent_Contig_4686" 22 40.6759448328212 24 2.02271344648208
"733" "dDocent_Contig_30705" 18 40.8743461714165 14 1.24220269929796
"734" "dDocent_Contig_122064" 18 40.8743462714165 14 1.24220359929799
"735" "dDocent_Contig_365202" 18 40.8743463714166 14 1.24220259929796
"736" "dDocent_Contig_2742" 10 40.9265910858972 8 44.2749201701254
"737" "dDocent_Contig_121713" 23 40.9543555894367 NA NA
"738" "dDocent_Contig_2797" 16 41.0045590574712 13 3.28355592743785
"739" "dDocent_Contig_10505" 16 41.0045591574712 13 3.28355602743785
"740" "dDocent_Contig_1533" 6 41.1452952154982 NA NA
"741" "dDocent_Contig_98695" 6 41.1452953154982 6 65.853656994149
"742" "dDocent_Contig_3486" 3 41.254046334546 4 1.24220280151084
"743" "dDocent_Contig_53339" 3 41.254046434546 4 1.24220300151085
"744" "dDocent_Contig_195472" 1 41.2620505781962 2 48.2608987320056
"745" "dDocent_Contig_663" 22 41.3504309951461 24 2.69386915983197
"746" "dDocent_Contig_294562" 23 41.6141755066405 NA NA
"747" "dDocent_Contig_12806" 13 41.6500710293005 NA NA
"748" "dDocent_Contig_124034" 13 41.6500711293005 NA NA
"749" "dDocent_Contig_53" 13 41.6500711293005 9 24.1615446765704
"750" "dDocent_Contig_331402" 13 41.6500712293005 9 25.5666996151511
"751" "dDocent_Contig_333242" 16 41.6802496403476 13 3.28355572743785
"752" "dDocent_Contig_156624" 20 41.7105597569589 5 54.9087398279634
"753" "dDocent_Contig_93987" 20 41.7105598569589 NA NA
"754" "dDocent_Contig_59426" 20 41.7105599569589 5 49.5027923663094
"755" "dDocent_Contig_236463" 20 41.7105600569589 5 49.5027925663094
"756" "dDocent_Contig_118220" 17 42.1909722928483 NA NA
"757" "dDocent_Contig_74741" 17 42.1909723928483 10 0.571051479547685
"758" "dDocent_Contig_11109" 23 42.289267982896 16 12.7499672503429
"759" "dDocent_Contig_15882" 23 42.289268082896 16 29.730784767093
"760" "dDocent_Contig_163160" 23 42.289268082896 16 3.92709059863948
"761" "dDocent_Contig_200778" 23 42.289268082896 NA NA
"762" "dDocent_Contig_27322" 23 42.289268082896 16 50.9756771827308
"763" "dDocent_Contig_385543" 23 42.289268082896 NA NA
"764" "dDocent_Contig_483" 23 42.289268082896 16 49.6242425366394
"765" "dDocent_Contig_90958" 23 42.289268182896 16 27.6916254731369
"766" "dDocent_Contig_243398" 23 42.289268282896 NA NA
"767" "dDocent_Contig_31457" 23 42.289268382896 16 46.9407690145184
"768" "dDocent_Contig_69040" 23 42.289268482896 16 49.6242427366394
"769" "dDocent_Contig_17997" 23 42.289268582896 16 49.6242426366394
"770" "dDocent_Contig_20883" 23 42.289268682896 16 34.3165915491559
"771" "dDocent_Contig_37926" 23 42.289268782896 16 44.5744515713825
"772" "dDocent_Contig_59325" 23 42.289268882896 16 47.6105664710751
"773" "dDocent_Contig_35456" 23 42.289268982896 NA NA
"774" "dDocent_Contig_20685" 13 42.3258230793012 9 24.1615447765704
"775" "dDocent_Contig_35683" 16 42.355940267149 NA NA
"776" "dDocent_Contig_27570" 16 42.355940367149 NA NA
"777" "dDocent_Contig_64257" 20 42.3862807988457 NA NA
"778" "dDocent_Contig_58798" 11 42.5206005840838 19 55.4367917681538
"779" "dDocent_Contig_97106" 11 42.5206006840838 NA NA
"780" "dDocent_Contig_109" 3 42.614864354698 4 1.24220400151088
"781" "dDocent_Contig_86254" 3 42.6148644546981 4 1.24220350151086
"782" "dDocent_Contig_78528" 13 43.0017061720614 9 4.74044490458988
"783" "dDocent_Contig_16805" 16 43.0316264569011 13 3.95470756955428
"784" "dDocent_Contig_169654" 16 43.0316265569011 13 3.95470766955428
"785" "dDocent_Contig_7004" 16 43.0316266569011 NA NA
"786" "dDocent_Contig_29327" 16 43.0316267569011 NA NA
"787" "dDocent_Contig_223192" 20 43.058645703674 5 54.9087397279634
"788" "dDocent_Contig_2250" 9 43.1033335261636 7 61.0357791758009
"789" "dDocent_Contig_77203" 22 43.4077930028522 24 3.36508169737561
"790" "dDocent_Contig_39105" 5 43.4116260384655 NA NA
"791" "dDocent_Contig_2335" 18 43.629946875993 NA NA
"792" "dDocent_Contig_132290" 13 43.6775196117289 9 4.74044480458987
"793" "dDocent_Contig_317529" 13 43.6775196117289 9 5.41159542315967
"794" "dDocent_Contig_91501" 13 43.6775197117289 9 21.3268607367845
