lg14	3405000	3634999
lg14	4345000	4345000
lg14	4345000	4485000
lg14	4740000	4950000
lg14	7000000	9265000
lg14	9840000	10680000
lg14	11300000	11395000
lg14	12300000	13435000
lg14	14720000	15980000
lg14	17835000	18310000
lg14	18560000	18560000
lg14	18645000	18980000
lg14	19995000	21360000
lg20	9110000	9185000
lg20	10360000	11605000
lg20	11865000	12685000
lg20	13165000	14085000
lg20	14085000	14085000
lg20	14085000	14160000
lg20	15010000	15165000
lg20	15630000	15630000
lg20	16245000	18565000
lg20	18565000	19645000
lg20	20025000	19960000
lg20	20460000	21810000
lg20	23020000	23935000
lg20	26075000	26075000
lg20	25825000	25825000
lg20	32990000	32835000
lg20	32990000	33975000
lg8	1195000	5250000
lg8	5465000	6480000
lg8	7960000	7960000
lg8	8510000	9830000
lg8	10365000	10440000
lg8	10980000	11365000
lg8	11365000	11365000
lg8	12800000	13360000
lg8	13770000	16890000
lg8	16890000	16890000
lg8	16890000	16890000
lg8	18260000	18260000
lg8	18875000	19340000
lg8	21200000	21355000
lg8	21665000	22125000
lg8	22900000	24600000
lg8	24600000	25770000
lg8	30675000	30930000
lg8	31175000	32345000
lg8	32115000	36285000
lg4	2450000	2480000
lg4	2915000	6195000
lg4	8060000	8560000
lg4	9290000	10360000
lg4	11215000	11770000
lg4	12300000	14315000
lg4	15080000	18275000
lg4	18815000	22085000
lg4	24145000	25160000
lg4	25815000	27635000
lg4	31960000	33110000
lg4	33265000	33265000
lg4	36610000	36780000
lg4	36445000	38140000
lg24	0	0
lg24	1695000	3055000
lg24	3855000	5405000
lg24	5605000	6325000
lg24	6455000	7620000
lg24	8005000	8640000
lg24	9650000	10245000
lg24	11015000	11015000
lg24	11170000	13445000
lg24	13875000	13875000
lg24	14215000	14215000
lg24	14715000	15620000
lg24	16950000	17625000
lg24	18575000	22880000
lg24	24575000	24575000
lg24	27335000	27895000
lg10	1070000	5640000
lg10	5795000	6320000
lg10	7350000	8580000
lg10	9955000	9785000
lg10	10295000	10125000
lg10	11005000	11790000
lg10	14265000	15030000
lg10	16270000	16405000
lg10	17305000	17305000
lg10	17695000	17695000
lg10	17695000	17695000
lg10	17970000	19250000
lg10	19500000	19285000
lg10	19560000	20640000
lg10	20380000	21570000
lg10	21905000	21905000
lg10	24700000	26135000
lg10	26405000	26780000
lg10	28560000	29195000
lg10	29925000	30955000
lg10	31390000	32159999
lg19	1889999	1889999
lg19	2545000	3744999
