lg1	7900000	7280000
lg10	11635000	10295000
lg15	29380000	29380000
lg23	9625000	8725000
lg10	21905000	21905000
lg13	15800000	15800000
lg10	17970000	19870000
lg11	22110000	22305000
lg9	16575000	17655000
lg13	17315000	20095000
lg19	9425000	8975000
lg18	35695000	34690000
lg19	9425000	8975000
lg19	8975000	10770000
lg18	6530000	5360000
lg1	15485000	15485000
lg20	14160000	14085000
lg19	5740000	6935000
lg17	13255000	9870000
lg21	17945000	18030000
lg23	5020000	5020000
lg19	8975000	10770000
lg1	15485000	15485000
lg19	9425000	8975000
lg8	16890000	16890000
lg8	23590000	24600000
lg22	22810000	23815000
lg1	11790000	12095000
lg10	30955000	29925000
lg10	24700000	26135000
lg10	30955000	29925000
lg14	18310000	17835000
lg21	19035000	20425000
lg19	23815000	23925000
lg20	32990000	32835000
lg4	18275000	16725000
lg17	22500000	21420000
lg7	25165000	25165000
lg21	16090000	15935000
lg19	23815000	23925000
lg2	15460000	16610000
lg19	23315000	23650000
lg2	13360000	14255000
lg15	25900000	19695000
lg18	17595000	17595000
lg14	3405000	3634999
lg20	21555000	20460000
lg14	11395000	12300000
lg5	13310000	13640000
lg15	4170000	4635000
lg12	25450000	23195000
lg4	22085000	20980000
lg5	3270000	3890000
lg24	0	0
lg3	21740000	20400000
lg19	3744999	3744999
lg17	28220000	30095000
lg20	16504999	16700000
lg1	7280000	7280000
lg17	1250000	1000000
lg14	1080000	79999
lg15	21240000	23825000
lg16	29420000	29420000
lg7	19875000	20825000
lg19	8975000	10770000
lg13	26905000	27210000
lg24	8085000	9400000
lg24	14715000	14215000
lg22	24620000	23815000
lg16	34115000	34115000
lg16	6635000	5665000
lg2	24115000	23805000
lg17	1870000	2025000
lg20	14085000	14160000
lg10	9955000	10125000
lg7	25135000	26495000
lg7	25165000	25165000
lg18	35695000	34690000
lg4	17885000	18660000
lg2	16610000	16610000
lg8	14875000	14710000
lg15	21240000	23825000
lg2	15460000	15185000
lg8	16890000	16890000
lg24	0	0
lg6	10300000	10150000
lg23	13165000	12260000
lg8	9830000	10440000
lg11	14430000	12625000
lg10	14535000	11635000
lg4	18660000	18815000
lg8	31175000	32345000
lg3	17095000	15550000
lg8	31175000	32345000
lg16	3980000	3980000
lg7	3295000	3295000
lg8	22125000	22710000
lg19	9425000	8975000
lg11	20875000	16684999
lg6	23585000	23805000
lg23	29790000	28400000
lg10	12595000	15030000
lg11	21390000	22305000
lg22	29565000	29565000
lg3	17095000	15550000
lg18	17595000	17595000
lg12	16085000	17715000
lg5	28095000	28095000
lg6	2110000	1900000
lg19	8975000	10770000
lg23	5300000	5300000
lg3	21740000	20400000
lg14	18310000	17835000
lg1	9910000	10680000
lg17	22500000	21420000
lg12	5745000	5710000
lg10	9955000	10125000
lg15	25900000	19695000
lg2	6190000	6500000
lg4	18275000	15550000
lg11	11500000	12625000
lg19	20355000	20665000
lg16	3980000	3980000
lg8	23590000	24600000
lg14	11300000	11395000
lg3	17095000	15550000
lg12	8039999	11165000
lg10	9955000	10125000
lg4	20980000	22085000
lg4	18815000	19050000
lg24	0	0
lg21	17945000	18030000
lg8	21355000	23590000
lg20	10360000	10820000
lg23	32045000	29790000
lg19	9425000	8975000
lg20	9185000	9110000
lg14	79999	1080000
lg3	21740000	20400000
lg7	23860000	24780000
lg24	0	0
lg23	6045000	6465000
lg8	22125000	21665000
lg19	9425000	8975000
lg19	9425000	8975000
lg6	16190000	16655000
lg15	21240000	23825000
lg10	16270000	16405000
lg19	5740000	6935000
lg5	16830000	18510000
lg1	6940000	6940000
lg10	26405000	24700000
lg22	17555000	19000000
lg20	14160000	14085000
lg22	17555000	19000000
lg8	22125000	21665000
lg7	955000	2500000
lg6	32159999	31540000
lg15	30385000	30385000
lg17	21420000	21110000
lg10	5640000	6320000
lg3	12300000	12685000
lg20	14160000	14085000
lg23	32045000	29790000
lg7	3295000	3295000
lg23	5020000	5020000
lg1	6940000	6940000
lg18	5360000	6530000
lg19	20665000	23315000
lg10	6320000	5795000
lg17	23270000	23470000
lg22	17555000	19000000
lg3	15250000	15335000
lg11	11500000	12625000
lg19	8975000	10770000
lg5	12475000	12640000
lg1	770000	770000
lg22	24620000	23815000
lg24	0	0
lg23	5410000	5300000
lg6	20150000	19600000
lg5	15590000	14480000
lg10	12595000	15030000
lg19	10770000	9425000
lg7	6950000	6950000
lg19	9425000	8975000
lg6	29215000	27980000
lg20	15630000	17485000
lg23	5300000	5020000
lg20	17485000	18565000
lg24	0	0
lg14	8410000	9265000
lg3	8875000	8335000
lg23	29790000	28400000
lg7	955000	2500000
lg9	8425000	9210000
lg21	12380000	12720000
lg12	34460000	34120000
lg12	16085000	17715000
lg5	22975000	24880000
lg20	27800000	28185000
lg18	35695000	34690000
lg9	16170000	16670000
lg2	15460000	16610000
lg20	16504999	16700000
lg20	32990000	32835000
lg19	9425000	8975000
lg23	5020000	5020000
lg16	29420000	29420000
lg16	23920000	21715000
lg15	29380000	29380000
lg4	16725000	15550000
lg4	36610000	36610000
lg8	19340000	20580000
lg8	22125000	22710000
lg24	0	0
lg20	18565000	18565000
lg17	4220000	6690000
lg22	17555000	19000000
lg9	20425000	20540000
lg15	21240000	23825000
lg15	9270000	8340000
lg1	27290000	27215000
lg20	18565000	18565000
lg13	22310000	23210000
lg24	0	0
lg19	5740000	6935000
lg21	13310000	13310000
lg19	15395000	14760000
lg21	17945000	18110000
lg16	25325000	25325000
lg21	25235000	26015000
lg19	23925000	25835000
lg1	15485000	15485000
lg9	15175000	15875000
lg24	10400000	9650000
lg16	3980000	3980000
lg13	4345000	5585000
lg3	21740000	20400000
lg20	18565000	18565000
lg6	12130000	14150000
lg23	29790000	28400000
lg18	17595000	17595000
lg19	23925000	25835000
lg3	24300000	28285000
lg20	10360000	10820000
lg5	13310000	13640000
lg12	13360000	13360000
lg3	21740000	20400000
lg5	20645000	21855000
lg18	14445000	12680000
lg19	9425000	8975000
lg14	3405000	3634999
lg22	19290000	19845000
lg18	17595000	16719999
lg3	21740000	20400000
lg1	27290000	27215000
lg24	0	0
lg12	8039999	11165000
lg22	13635000	17155000
lg16	5665000	6635000
lg6	10555000	10610000
lg4	4490000	3710000
lg1	10680000	11790000
lg8	11365000	11365000
lg16	12155000	12000000
lg3	17715000	17300000
lg24	3855000	4390000
lg1	27290000	27215000
lg14	11395000	12300000
lg14	8410000	9265000
lg20	18565000	18565000
lg22	28215000	28215000
lg10	7550000	8580000
lg4	33265000	33265000
lg15	19655000	18615000
lg23	9625000	8725000
lg10	29035000	28245000
lg16	15530000	15640000
lg14	1080000	2165000
lg19	9425000	8975000
lg1	9910000	10680000
lg23	32045000	29790000
lg10	17305000	17305000
lg19	8975000	10770000
lg19	9425000	8975000
lg20	18565000	18565000
lg1	12095000	12220000
lg12	34460000	34120000
lg16	3980000	3980000
lg9	14870000	15665000
lg16	5745000	5590000
lg6	30920000	33134999
lg23	22290000	22290000
lg10	7550000	8580000
lg20	18565000	18565000
lg20	16504999	16700000
lg20	27800000	28185000
lg16	8289999	8745000
lg22	29565000	29565000
lg10	26405000	24700000
lg3	20400000	19900000
lg16	8289999	8745000
lg8	11365000	11290000
lg18	27290000	34690000
lg12	10530000	11165000
lg21	25235000	26015000
lg10	24700000	26135000
lg19	11775000	12135000
lg19	25835000	18855000
lg11	22885000	22885000
lg22	24620000	23815000
lg7	26495000	26495000
lg9	32005000	31850000
lg17	23270000	23470000
lg3	17715000	17300000
lg10	16270000	16405000
lg10	14535000	11635000
lg10	9955000	10125000
lg6	16190000	16655000
lg16	5665000	6635000
lg19	9425000	8975000
lg16	16900000	16900000
lg4	33265000	33265000
lg12	15775000	16445000
lg1	10680000	9910000
lg15	30385000	30385000
lg8	11365000	11365000
lg18	35695000	35695000
lg9	14870000	15665000
lg24	0	0
lg6	2110000	1900000
lg19	23815000	23925000
lg13	23210000	22900000
lg1	6940000	6940000
lg13	22900000	20415000
lg18	35695000	34690000
lg16	29420000	29420000
lg11	8295000	11335000
lg6	17425000	16690000
lg15	12840000	14850000
lg19	9425000	8975000
lg7	26495000	26495000
lg12	19025000	19635000
lg23	15800000	15910000
lg20	15630000	15630000
lg12	33534999	33455000
lg6	23585000	23805000
lg12	16445000	18100000
lg15	21240000	23825000
lg16	16900000	16900000
lg16	29420000	29420000
lg16	15530000	15640000
lg12	13360000	13360000
lg16	18490000	18425000
lg3	21740000	20400000
lg18	6530000	5360000
lg8	32345000	25770000
lg22	29565000	29565000
lg10	11635000	10295000
lg21	17945000	18030000
lg3	6450000	4455000
lg5	16830000	18510000
lg8	22125000	22710000
lg22	24620000	23815000
lg17	2015000	2015000
lg24	0	0
lg6	17425000	16690000
lg12	26635000	25450000
lg24	0	0
lg11	17105000	16684999
lg3	8410000	8335000
lg12	26635000	25450000
lg12	27790000	27915000
lg19	10770000	8975000
lg17	26360000	27030000
lg16	34115000	34115000
lg16	29420000	29420000
lg17	26065000	27030000
lg4	11770000	11215000
lg1	7280000	7280000
lg19	9425000	8975000
lg16	16900000	16715000
lg7	5250000	5000000
lg1	15485000	15485000
lg3	17300000	17095000
lg24	0	0
lg7	21015000	20310000
lg19	8975000	10770000
lg19	9425000	8975000
lg23	29790000	28400000
lg1	15485000	15485000
lg19	8975000	10770000
lg24	6455000	7245000
lg19	23315000	23650000
lg8	14875000	14710000
lg24	20315000	22880000
lg16	16900000	16900000
lg9	22425000	21820000
lg7	23860000	24780000
lg19	9425000	8975000
lg3	21740000	20400000
lg16	3980000	3980000
lg9	20375000	20425000
lg8	9830000	10440000
lg10	14535000	11635000
lg19	9425000	8975000
lg7	18280000	16274999
lg24	0	0
lg16	12155000	12000000
lg13	14780000	14445000
lg22	24620000	23815000
lg19	16149999	17120000
lg19	9425000	8975000
lg1	12095000	12220000
lg8	14875000	14710000
lg4	33265000	33265000
lg13	10045000	9735000
lg14	11300000	11395000
lg11	24945000	22885000
lg16	14295000	13935000
lg23	22290000	22290000
lg2	16315000	15460000
lg10	26405000	24700000
lg14	8050000	7000000
lg22	17555000	19000000
lg19	16149999	17120000
lg11	22885000	22885000
lg19	9425000	8975000
lg19	9425000	8975000
lg19	9425000	8975000
lg17	24750000	23470000
lg13	10045000	9735000
lg9	20540000	32005000
lg20	15630000	15630000
lg12	16085000	17715000
lg4	13385000	12610000
lg9	22425000	22590000
lg19	18215000	18855000
lg19	6935000	7785000
lg3	21740000	20400000
lg19	9425000	8975000
lg7	18280000	19035000
lg8	13770000	14710000
lg18	5360000	6530000
lg23	13820000	14440000
lg9	8425000	9210000
lg12	8039999	11165000
lg16	15530000	15640000
lg8	9830000	10440000
lg19	9425000	8975000
lg10	12595000	15030000
lg9	14870000	15665000
lg11	24945000	22885000
lg15	12840000	14850000
lg19	8975000	10770000
lg21	17945000	18030000
lg7	3450000	3295000
lg5	28095000	27930000
lg9	16170000	16670000
lg19	10770000	8975000
lg16	16900000	16900000
lg19	9425000	8975000
lg19	1889999	1889999
lg16	3980000	3980000
lg8	14875000	14710000
lg19	23815000	23925000
lg7	6950000	6950000
lg7	25165000	25165000
lg10	28560000	29035000
lg9	32005000	31850000
lg10	24700000	26135000
lg24	8085000	9400000
lg15	4170000	4635000
lg19	9425000	8975000
lg22	17555000	19000000
lg4	12610000	12300000
lg8	32345000	25770000
lg23	5020000	5020000
lg20	11605000	11865000
lg10	14535000	11635000
lg9	20205000	19060000
lg22	28215000	28215000
lg9	17855000	16575000
lg3	8875000	8410000
lg20	15165000	15010000
lg19	9425000	8975000
lg8	8810000	9830000
lg4	21585000	20980000
lg10	12595000	15030000
lg4	14315000	13385000
lg10	29035000	29035000
lg14	15675000	14720000
lg4	24145000	22085000
lg14	11395000	12300000
lg3	20735000	20400000
lg19	9425000	8975000
lg1	13495000	13805000
lg18	5360000	6530000
lg10	11635000	10295000
lg8	11365000	11365000
lg16	3980000	3980000
lg2	16610000	16315000
lg19	20355000	20665000
lg21	17945000	18110000
lg10	17985000	17985000
lg22	17555000	19000000
lg19	9425000	8975000
lg4	24145000	22085000
lg3	17095000	15550000
lg19	25835000	18855000
lg11	20875000	16684999
lg23	5020000	5020000
lg7	21015000	20310000
lg24	11015000	11325000
lg15	25900000	29380000
lg23	15800000	15910000
lg19	16149999	17120000
lg8	22125000	21665000
lg6	17425000	16690000
lg22	28215000	28215000
lg19	9425000	8975000
lg18	35695000	34690000
lg2	15460000	16610000
lg20	16245000	16504999
lg4	33110000	32805000
lg23	15910000	14440000
lg19	8975000	10770000
lg21	13310000	14080000
lg21	13310000	13310000
lg6	23585000	23805000
lg16	15530000	15640000
lg3	21740000	20400000
lg24	14715000	14215000
lg7	25135000	26495000
lg8	15655000	15655000
lg21	17945000	18030000
lg20	19645000	18720000
lg6	16190000	16655000
lg15	4170000	4635000
lg22	13635000	17155000
lg20	18565000	18565000
lg20	14160000	14085000
lg3	15335000	12765000
lg19	9425000	8975000
lg13	12940000	12940000
lg19	23815000	23925000
lg8	36285000	33064999
lg13	4615000	5585000
lg23	5020000	5020000
lg6	30920000	33134999
lg19	23815000	23925000
lg16	6635000	6635000
lg9	17855000	18020000
lg3	17300000	17095000
lg16	3980000	3980000
lg10	24700000	26135000
lg7	13160000	13700000
lg2	11395000	12590000
lg21	17015000	15080000
lg10	32159999	32935000
lg4	17885000	18660000
lg3	21740000	20400000
lg19	9425000	8975000
lg13	15070000	14780000
lg16	29420000	29420000
lg14	18560000	18560000
lg20	11605000	11865000
lg24	0	0
lg19	5740000	6935000
lg7	25165000	25165000
lg22	29565000	29565000
lg24	0	0
lg19	20665000	20355000
lg20	11605000	11865000
lg22	24620000	23815000
lg23	5020000	5020000
lg24	0	0
lg2	16610000	16315000
lg4	33110000	31960000
lg3	21740000	20400000
lg5	10485000	11460000
lg22	5245000	5565000
lg5	13310000	13640000
lg10	30955000	29925000
lg17	22500000	21420000
lg3	21740000	20400000
lg14	8410000	8050000
lg12	7290000	7410000
lg14	6960000	7000000
lg17	22500000	21420000
lg19	8975000	10770000
lg3	17300000	17095000
lg1	11790000	11885000
lg19	9425000	8975000
lg16	6635000	5665000
lg4	24145000	22085000
lg18	16719999	15910000
lg21	17015000	15080000
lg19	9425000	8975000
lg6	16190000	16655000
lg9	5165000	5165000
lg16	29420000	29420000
lg19	23815000	23925000
lg11	11500000	11335000
lg20	15165000	15165000
lg13	30155000	31165000
lg23	22290000	22290000
lg24	8085000	9400000
lg19	9425000	8975000
lg23	17885000	20645000
lg1	9200000	7900000
lg19	17120000	17505000
lg17	16040000	21110000
lg20	14160000	14085000
lg22	28215000	29565000
lg19	9425000	8975000
lg19	9425000	8975000
lg6	26745000	27825000
lg19	20665000	20355000
lg19	9425000	8975000
lg19	9425000	8975000
lg7	9125000	9125000
lg15	30385000	30385000
lg10	12595000	15030000
lg22	13635000	17155000
lg6	10300000	10150000
lg2	2940000	3405000
lg16	6635000	5665000
lg19	9425000	8975000
lg23	5020000	5020000
lg17	22500000	21420000
lg11	3380000	3380000
lg11	17105000	16684999
lg24	2310000	3080000
lg19	9425000	8975000
lg2	27235000	26635000
lg19	9425000	8975000
lg6	14150000	12130000
lg18	26480000	26140000
lg19	23925000	25835000
lg22	24620000	23815000
lg7	3295000	3295000
lg12	18985000	19025000
lg19	9425000	8975000
lg6	16190000	16655000
lg10	14535000	11635000
lg3	21740000	20400000
lg24	0	0
lg19	1889999	1889999
lg4	4955000	4490000
lg16	6635000	5665000
lg10	12595000	15030000
lg17	26360000	27030000
lg1	12220000	13495000
lg6	12560000	12130000
lg24	18575000	20315000
lg11	22885000	22885000
lg11	12625000	12625000
lg16	14295000	13935000
lg10	6320000	7550000
lg2	15460000	16610000
lg24	0	0
lg16	15530000	15640000
lg11	11500000	12625000
lg19	9425000	8975000
lg2	15460000	16610000
lg14	18310000	17835000
lg7	3375000	4415000
lg10	32159999	32935000
lg15	4635000	4635000
lg23	29790000	28400000
lg19	23925000	25835000
lg17	21420000	21110000
lg9	16575000	17655000
lg19	5740000	6935000
lg8	14875000	14710000
lg17	26065000	27030000
lg24	7385000	7245000
lg19	25835000	18855000
lg12	7290000	7410000
lg3	8875000	8335000
lg10	14535000	11635000
lg3	21740000	20400000
lg10	16270000	16405000
lg8	22125000	21665000
lg18	11710000	14470000
lg16	11375000	11460000
lg16	29420000	29420000
lg18	6530000	5360000
lg16	15530000	15530000
lg1	0	930000
lg13	30160000	30155000
lg22	17555000	19000000
lg7	23860000	24780000
lg20	12605000	12605000
lg19	20355000	20665000
lg11	12625000	12625000
lg6	2110000	1900000
lg6	10025000	9905000
lg10	14535000	11635000
lg15	4170000	4635000
lg13	10045000	9735000
lg13	25235000	26590000
lg12	33620000	33534999
lg19	25835000	18855000
lg7	25135000	26495000
lg10	24700000	26135000
lg17	23270000	23470000
lg17	4220000	6690000
lg23	12260000	11895000
lg4	11215000	11215000
lg16	14295000	13935000
lg24	3055000	3080000
lg16	23920000	21715000
lg19	4824999	5390000
lg23	15800000	15800000
lg8	23590000	24600000
lg21	17015000	15080000
lg4	17885000	18660000
lg19	15070000	14760000
lg22	19290000	21390000
lg3	17095000	15550000
lg14	8050000	8410000
lg21	19035000	20425000
lg19	16149999	17120000
lg19	8975000	10770000
lg1	10680000	11790000
lg8	11365000	11365000
lg20	16245000	16245000
lg20	18565000	18565000
lg23	6045000	6465000
lg22	19000000	19080000
lg20	17485000	18565000
lg7	25165000	25165000
lg4	36610000	36610000
lg1	15485000	15485000
lg1	15485000	15485000
lg20	27800000	28185000
lg11	22110000	22305000
lg4	33265000	33265000
lg13	8279999	8279999
lg21	26510000	25320000
lg19	9425000	8975000
lg3	21740000	20400000
lg12	20415000	21525000
lg7	11070000	11100000
lg5	13975000	14480000
lg16	15530000	15640000
lg1	23805000	23805000
lg3	21740000	20400000
lg19	9425000	8975000
lg18	6530000	5360000
lg10	10125000	10265000
lg19	9425000	8975000
lg17	22500000	21420000
lg18	6530000	5360000
lg8	22125000	22710000
lg10	21905000	21725000
lg20	15165000	15165000
lg9	14870000	15665000
lg19	18215000	18855000
lg11	15640000	16059999
lg3	17715000	17300000
lg3	17095000	15550000
lg12	19635000	23195000
lg10	12595000	15030000
lg19	9425000	8975000
lg10	32159999	31390000
lg19	9425000	8975000
lg6	33134999	33134999
lg15	21240000	23825000
lg24	8085000	9400000
lg2	6500000	6825000
lg12	19025000	19025000
lg16	18490000	17900000
lg4	18275000	15550000
lg17	22500000	21420000
lg19	9425000	8975000
lg23	17885000	17885000
lg11	22110000	22305000
lg19	9425000	8975000
lg17	22500000	21420000
lg16	16900000	16900000
lg22	19290000	19845000
lg4	38140000	36445000
lg11	17105000	16684999
lg19	8975000	10770000
lg7	5250000	5000000
lg16	23920000	21715000
lg10	9955000	10125000
lg15	30385000	30385000
lg5	28095000	28095000
lg24	8700000	9400000
lg12	16085000	17715000
lg16	3980000	3980000
lg6	33134999	33134999
lg3	21740000	20400000
lg19	8975000	10770000
lg17	22500000	21420000
lg19	9425000	8975000
lg16	15530000	15640000
lg20	15630000	16245000
lg22	13635000	17155000
lg8	22900000	24600000
lg14	9265000	8410000
lg14	15980000	15675000
lg6	17425000	16690000
lg7	25135000	24780000
lg16	5665000	6635000
lg14	18560000	18560000
lg23	13165000	12260000
lg16	18490000	18425000
lg2	5115000	2940000
lg12	5745000	5710000
lg3	24300000	28285000
lg13	15800000	15800000
lg14	17835000	18310000
lg13	31385000	31385000
lg16	29420000	29420000
lg13	10045000	12940000
lg24	14715000	14215000
lg2	24605000	24945000
lg8	23590000	24600000
lg3	21740000	24300000
lg11	22110000	22305000
lg21	17015000	15080000
lg1	12220000	13495000
lg22	24620000	23815000
lg19	9425000	8975000
lg16	3980000	3980000
lg23	15800000	15910000
lg14	8410000	9265000
lg4	16725000	15080000
lg11	12625000	12625000
lg11	17105000	16684999
lg15	4170000	4635000
lg4	18275000	16725000
lg24	0	0
lg4	36610000	36610000
lg13	17315000	16810000
lg12	11165000	11320000
lg8	11365000	11365000
lg3	21740000	20400000
lg17	27465000	28220000
lg4	18275000	16725000
lg12	10530000	11165000
lg7	7025000	7545000
lg1	4490000	3985000
lg20	32990000	32835000
lg18	6530000	5360000
lg8	11290000	10980000
lg10	28560000	29035000
lg18	29575000	32265000
lg10	15030000	14265000
lg9	17855000	18020000
lg11	3380000	3380000
lg10	11790000	11635000
lg7	25165000	25165000
lg8	15325000	15655000
lg20	28185000	26075000
lg8	18260000	18260000
lg14	4345000	8410000
lg6	17425000	16690000
lg4	17885000	18660000
lg2	26120000	26295000
lg6	16190000	16655000
lg16	5590000	5745000
lg16	16900000	18490000
lg17	6690000	10885000
lg12	10530000	11165000
lg16	14295000	13935000
lg9	20375000	20425000
lg3	21740000	20400000
lg17	28220000	30095000
lg22	17555000	19000000
lg19	8975000	10770000
lg6	29215000	27980000
lg9	14870000	15665000
lg19	9425000	8975000
lg17	26360000	27030000
lg13	15070000	14780000
lg19	23925000	25835000
lg2	15460000	16610000
lg16	3980000	3980000
lg22	12565000	11030000
lg19	8975000	10770000
lg19	8975000	10770000
lg9	15175000	15875000
lg17	22500000	21420000
lg12	15470000	13075000
lg16	14295000	13935000
lg12	21525000	22260000
lg16	11375000	11460000
lg6	10555000	10610000
lg4	32805000	31960000
lg12	33534999	33455000
lg9	20425000	20540000
lg8	31175000	32345000
lg1	0	770000
lg20	32990000	32835000
lg14	19995000	21360000
lg4	18275000	16725000
lg17	29860000	30095000
lg19	23815000	23925000
lg7	3295000	3295000
lg19	8975000	10770000
lg21	17015000	15080000
lg20	28185000	26325000
lg20	21555000	20460000
lg10	9955000	10125000
lg24	13445000	13200000
lg4	19590000	18815000
lg6	10610000	10555000
lg20	15165000	15010000
lg21	840000	0
lg20	15165000	15165000
lg7	7220000	7795000
lg19	23815000	23925000
lg4	16725000	15080000
lg19	23815000	23925000
lg19	9425000	8975000
lg2	5570000	5115000
lg7	21015000	20310000
lg22	13635000	13635000
lg10	16270000	16405000
lg4	11215000	10725000
lg20	18565000	18565000
lg16	29420000	29420000
lg14	8050000	8410000
lg5	15415000	16830000
lg11	14430000	12625000
lg21	13310000	14080000
lg6	16690000	16190000
lg11	29685000	29640000
lg19	9425000	8975000
lg10	29195000	29035000
lg3	17095000	15550000
lg8	23590000	24600000
lg5	12805000	13640000
lg6	1900000	1670000
lg10	9955000	10125000
